,day_of_week,start_hour,start_station_id,start_station_longitude,start_station_latitude,ride_start_date
35571,Sun,10,296,-73.9970468,40.71413089,2013-09-08
35572,Thu,12,116,-74.00149746,40.74177603,2013-09-19
35573,Sat,16,442,-73.993915,40.746647,2013-09-07
35574,Mon,17,537,-73.98409214,40.74025878,2013-09-30
35575,Mon,17,426,-74.01322069,40.71754834,2013-09-30
35576,Wed,9,477,-73.9900262,40.75640548,2013-09-18
35577,Thu,21,352,-73.97722479,40.76340613,2013-09-26
35578,Wed,18,368,-74.00214988,40.73038599,2013-09-18
35579,Fri,16,309,-74.013012,40.7149787,2013-09-13
35580,Thu,18,441,-73.967416,40.756014,2013-09-12
35581,Mon,21,346,-74.00618026,40.73652889,2013-09-30
35582,Tue,15,346,-74.00618026,40.73652889,2013-09-03
35583,Fri,8,469,-73.98268129,40.76344058,2013-09-20
35584,Tue,18,153,-73.9816324,40.75206231,2013-09-24
35585,Mon,17,442,-73.993915,40.746647,2013-09-02
35586,Wed,14,352,-73.97722479,40.76340613,2013-09-18
35587,Thu,17,520,-73.97648516,40.75992262,2013-09-12
35588,Sun,14,2002,-73.963198,40.716887,2013-09-29
35589,Sat,11,459,-74.007756,40.746745,2013-09-21
35590,Tue,17,2000,-73.98940236,40.70255088,2013-09-17
35591,Sun,1,334,-73.99726235,40.74238787,2013-09-08
35592,Mon,11,459,-74.007756,40.746745,2013-09-02
35593,Fri,17,456,-73.97402311,40.7597108,2013-09-13
35594,Mon,9,2003,-73.98024289,40.73416059,2013-09-16
35595,Sun,11,151,-73.99720307,40.7218158,2013-09-22
35596,Fri,9,336,-73.99906065,40.73047747,2013-09-06
35597,Tue,21,306,-74.00530063,40.70823502,2013-09-10
35598,Sun,16,485,-73.98338988,40.75038009,2013-09-22
35599,Thu,15,250,-73.99565293,40.72456089,2013-09-12
35600,Thu,13,310,-73.98912867,40.68926942,2013-09-12
35601,Sat,13,79,-74.00666661,40.71911552,2013-09-07
35602,Thu,20,498,-73.98808416,40.74854862,2013-09-26
35603,Tue,7,167,-73.97604882,40.7489006,2013-09-10
35604,Fri,18,512,-73.99839279,40.7500727,2013-09-20
35605,Tue,10,521,-73.99481051,40.75044999,2013-09-24
35606,Tue,6,2008,-74.01677685,40.70569254,2013-09-03
35607,Sun,16,328,-74.00965965,40.72405549,2013-09-22
35608,Mon,18,383,-74.000271,40.735238,2013-09-23
35609,Mon,17,521,-73.99481051,40.75044999,2013-09-23
35610,Thu,16,195,-74.01043382,40.70905623,2013-09-12
35611,Wed,8,116,-74.00149746,40.74177603,2013-09-18
35612,Thu,8,427,-74.01427023,40.70251526,2013-09-05
35613,Tue,19,507,-73.97973776,40.73912601,2013-09-17
35614,Sun,17,2006,-73.97634151,40.76590936,2013-09-22
35615,Fri,7,492,-73.99093085,40.75019995,2013-09-27
35616,Thu,18,261,-73.98362464,40.69474881,2013-09-19
35617,Wed,15,296,-73.9970468,40.71413089,2013-09-18
35618,Thu,8,432,-73.98379855,40.72621788,2013-09-19
35619,Fri,23,531,-73.99266288,40.71893904,2013-09-27
35620,Sun,20,448,-73.9979009,40.75660359,2013-09-29
35621,Wed,9,347,-74.00748842,40.72873888,2013-09-11
35622,Fri,1,489,-74.00176802,40.75066386,2013-09-13
35623,Mon,17,79,-74.00666661,40.71911552,2013-09-30
35624,Mon,15,466,-73.99144871,40.74395411,2013-09-30
35625,Wed,11,168,-73.99456405,40.73971301,2013-09-04
35626,Thu,16,294,-73.9957214,40.73049393,2013-09-12
35627,Mon,12,352,-73.97722479,40.76340613,2013-09-09
35628,Sun,11,358,-74.00711384,40.73291553,2013-09-15
35629,Wed,16,347,-74.00748842,40.72873888,2013-09-25
35630,Mon,8,223,-73.99994661,40.73781509,2013-09-30
35631,Wed,18,388,-74.00295035,40.74971775,2013-09-18
35632,Sat,13,3002,-74.015756,40.711512,2013-09-07
35633,Mon,8,433,-73.98057249,40.72955361,2013-09-09
35634,Tue,8,536,-73.97536082,40.74144387,2013-09-03
35635,Tue,9,528,-73.97706058,40.74290902,2013-09-10
35636,Sat,16,223,-73.99994661,40.73781509,2013-09-28
35637,Mon,13,161,-73.99810231,40.72917025,2013-09-09
35638,Mon,9,331,-73.99193043,40.71173107,2013-09-30
35639,Fri,7,376,-74.00722156,40.70862144,2013-09-06
35640,Sun,20,531,-73.99266288,40.71893904,2013-09-22
35641,Sun,22,405,-74.008119,40.739323,2013-09-01
35642,Thu,13,174,-73.97738662,40.7381765,2013-09-05
35643,Wed,15,127,-74.00674436,40.73172428,2013-09-11
35644,Tue,18,358,-74.00711384,40.73291553,2013-09-24
35645,Mon,12,426,-74.01322069,40.71754834,2013-09-02
35646,Sun,20,328,-74.00965965,40.72405549,2013-09-29
35647,Sun,12,309,-74.013012,40.7149787,2013-09-15
35648,Fri,13,303,-73.99949601,40.72362738,2013-09-13
35649,Mon,10,450,-73.98788205,40.76227205,2013-09-09
35650,Thu,15,173,-73.98442659,40.76064679,2013-09-19
35651,Sat,20,442,-73.993915,40.746647,2013-09-07
35652,Wed,15,151,-73.99720307,40.7218158,2013-09-11
35653,Mon,13,334,-73.99726235,40.74238787,2013-09-02
35654,Fri,11,434,-74.00366443,40.74317449,2013-09-27
35655,Wed,19,478,-73.99884222,40.76030096,2013-09-25
35656,Wed,20,531,-73.99266288,40.71893904,2013-09-04
35657,Thu,20,263,-73.996375,40.71729,2013-09-26
35658,Thu,19,146,-74.0091059,40.71625008,2013-09-26
35659,Thu,8,160,-73.978311,40.748238,2013-09-26
35660,Fri,16,477,-73.9900262,40.75640548,2013-09-06
35661,Mon,20,317,-73.98185424,40.72453734,2013-09-09
35662,Mon,9,236,-73.98713956,40.7284186,2013-09-16
35663,Fri,17,540,-73.98320928,40.74147286,2013-09-06
35664,Thu,17,459,-74.007756,40.746745,2013-09-12
35665,Thu,13,195,-74.01043382,40.70905623,2013-09-12
35666,Tue,8,382,-73.99200509,40.73492695,2013-09-24
35667,Fri,8,432,-73.98379855,40.72621788,2013-09-20
35668,Fri,22,327,-74.01658354,40.7153379,2013-09-27
35669,Mon,23,478,-73.99884222,40.76030096,2013-09-16
35670,Mon,17,264,-74.00731853,40.70706456,2013-09-09
35671,Wed,13,499,-73.98191841,40.76915505,2013-09-18
35672,Sat,11,499,-73.98191841,40.76915505,2013-09-21
35673,Sat,10,363,-74.01713445,40.70834698,2013-09-28
35674,Fri,9,498,-73.98808416,40.74854862,2013-09-13
35675,Fri,21,352,-73.97722479,40.76340613,2013-09-20
35676,Fri,7,500,-73.98336183,40.76228826,2013-09-20
35677,Sun,15,479,-73.9912551,40.76019252,2013-09-22
35678,Wed,17,458,-74.005226,40.751396,2013-09-18
35679,Sat,11,380,-74.00293877,40.73401143,2013-09-14
35680,Wed,10,503,-73.98751968,40.73827428,2013-09-11
35681,Sun,22,493,-73.98291153,40.7568001,2013-09-01
35682,Thu,0,347,-74.00748842,40.72873888,2013-09-19
35683,Thu,1,393,-73.97995466,40.72299208,2013-09-12
35684,Tue,6,395,-73.98410637,40.68807003,2013-09-03
35685,Mon,17,509,-74.00197139,40.7454973,2013-09-23
35686,Sat,10,445,-73.98142006,40.72740794,2013-09-07
35687,Fri,10,492,-73.99093085,40.75019995,2013-09-27
35688,Tue,18,330,-74.00562789,40.71450451,2013-09-17
35689,Thu,8,238,-74.00859207,40.7361967,2013-09-12
35690,Sun,18,521,-73.99481051,40.75044999,2013-09-08
35691,Fri,8,426,-74.01322069,40.71754834,2013-09-27
35692,Thu,8,508,-73.99667444,40.76341379,2013-09-26
35693,Tue,8,2000,-73.98940236,40.70255088,2013-09-03
35694,Wed,8,479,-73.9912551,40.76019252,2013-09-25
35695,Thu,0,463,-74.00443172,40.74206539,2013-09-26
35696,Mon,14,433,-73.98057249,40.72955361,2013-09-16
35697,Sat,12,326,-73.98426726,40.72953837,2013-09-28
35698,Tue,10,335,-73.99404649,40.72903917,2013-09-03
35699,Wed,8,519,-73.97770164,40.75188406,2013-09-04
35700,Wed,7,366,-73.968896,40.693261,2013-09-18
35701,Wed,19,150,-73.98085795,40.7208736,2013-09-04
35702,Sat,13,488,-73.99372222,40.75645824,2013-09-21
35703,Mon,8,537,-73.98409214,40.74025878,2013-09-30
35704,Sat,18,531,-73.99266288,40.71893904,2013-09-28
35705,Mon,18,393,-73.97995466,40.72299208,2013-09-16
35706,Tue,10,487,-73.97573881,40.73314259,2013-09-24
35707,Wed,11,309,-74.013012,40.7149787,2013-09-25
35708,Wed,7,306,-74.00530063,40.70823502,2013-09-25
35709,Wed,8,284,-74.00263761,40.73901691,2013-09-04
35710,Wed,21,459,-74.007756,40.746745,2013-09-25
35711,Tue,18,348,-74.00154702,40.72490985,2013-09-10
35712,Tue,21,528,-73.97706058,40.74290902,2013-09-10
35713,Mon,14,360,-74.00887308,40.70717936,2013-09-09
35714,Sat,11,212,-74.00681753,40.74334935,2013-09-21
35715,Tue,6,267,-73.98765428,40.75097711,2013-09-24
35716,Thu,21,161,-73.99810231,40.72917025,2013-09-05
35717,Fri,14,497,-73.99009296,40.73704984,2013-09-06
35718,Tue,17,518,-73.9734419,40.74780373,2013-09-24
35719,Fri,17,367,-73.97069431,40.75828065,2013-09-06
35720,Mon,11,459,-74.007756,40.746745,2013-09-30
35721,Sat,15,3002,-74.015756,40.711512,2013-09-14
35722,Wed,16,161,-73.99810231,40.72917025,2013-09-25
35723,Wed,8,445,-73.98142006,40.72740794,2013-09-11
35724,Sat,14,497,-73.99009296,40.73704984,2013-09-07
35725,Tue,18,495,-73.99301222,40.76269882,2013-09-17
35726,Wed,17,375,-73.99695094,40.72679454,2013-09-18
35727,Wed,19,314,-73.99215922,40.69424674,2013-09-11
35728,Sun,14,328,-74.00965965,40.72405549,2013-09-29
35729,Wed,15,2000,-73.98940236,40.70255088,2013-09-18
35730,Fri,20,388,-74.00295035,40.74971775,2013-09-20
35731,Mon,23,386,-74.00234482,40.71494807,2013-09-23
35732,Sun,12,438,-73.98564945,40.72779126,2013-09-08
35733,Sun,2,212,-74.00681753,40.74334935,2013-09-08
35734,Tue,23,331,-73.99193043,40.71173107,2013-09-03
35735,Mon,20,293,-73.9907647,40.73028666,2013-09-23
35736,Thu,16,474,-73.98683077,40.7451677,2013-09-19
35737,Wed,18,457,-73.98169333,40.76695317,2013-09-11
35738,Fri,15,295,-73.99293911,40.71406667,2013-09-20
35739,Wed,21,470,-74.00004031,40.74345335,2013-09-11
35740,Thu,15,406,-73.99595065,40.69512845,2013-09-12
35741,Wed,17,335,-73.99404649,40.72903917,2013-09-25
35742,Sat,7,373,-73.95381995,40.69331716,2013-09-14
35743,Mon,22,498,-73.98808416,40.74854862,2013-09-30
35744,Sat,8,444,-73.98915076,40.7423543,2013-09-07
35745,Sat,19,263,-73.996375,40.71729,2013-09-28
35746,Tue,21,486,-73.98855723,40.7462009,2013-09-24
35747,Fri,13,295,-73.99293911,40.71406667,2013-09-13
35748,Wed,9,347,-74.00748842,40.72873888,2013-09-25
35749,Fri,8,223,-73.99994661,40.73781509,2013-09-06
35750,Thu,18,498,-73.98808416,40.74854862,2013-09-12
35751,Thu,9,477,-73.9900262,40.75640548,2013-09-05
35752,Tue,12,444,-73.98915076,40.7423543,2013-09-17
35753,Wed,8,120,-73.95928168,40.68676793,2013-09-11
35754,Thu,21,430,-73.98656928,40.7014851,2013-09-12
35755,Thu,17,480,-73.99061728,40.76669671,2013-09-19
35756,Fri,15,79,-74.00666661,40.71911552,2013-09-06
35757,Tue,19,303,-73.99949601,40.72362738,2013-09-03
35758,Sat,10,306,-74.00530063,40.70823502,2013-09-14
35759,Fri,13,444,-73.98915076,40.7423543,2013-09-27
35760,Wed,11,83,-73.97632328,40.68382604,2013-09-04
35761,Sun,12,350,-73.9870295,40.71559509,2013-09-22
35762,Mon,16,337,-74.00838676,40.7037992,2013-09-30
35763,Sat,16,398,-73.9999786,40.69165183,2013-09-28
35764,Wed,16,538,-73.97787642,40.75795248,2013-09-18
35765,Sun,17,265,-73.99147535,40.72229346,2013-09-08
35766,Sun,16,368,-74.00214988,40.73038599,2013-09-15
35767,Mon,17,518,-73.9734419,40.74780373,2013-09-09
35768,Sat,21,385,-73.96603308,40.75797322,2013-09-07
35769,Tue,18,517,-73.97798848,40.75149263,2013-09-17
35770,Sun,18,335,-73.99404649,40.72903917,2013-09-29
35771,Wed,9,386,-74.00234482,40.71494807,2013-09-18
35772,Mon,6,492,-73.99093085,40.75019995,2013-09-30
35773,Mon,8,360,-74.00887308,40.70717936,2013-09-30
35774,Sat,19,380,-74.00293877,40.73401143,2013-09-14
35775,Sun,19,540,-73.98320928,40.74147286,2013-09-01
35776,Sun,12,465,-73.98658032,40.75513557,2013-09-22
35777,Mon,11,484,-73.98014437,40.75500254,2013-09-23
35778,Mon,14,284,-74.00263761,40.73901691,2013-09-02
35779,Wed,16,515,-73.99461843,40.76009437,2013-09-18
35780,Sat,18,419,-73.97355569,40.69580705,2013-09-21
35781,Wed,18,312,-73.989111,40.722055,2013-09-25
35782,Thu,8,485,-73.98338988,40.75038009,2013-09-19
35783,Fri,17,509,-74.00197139,40.7454973,2013-09-13
35784,Sat,8,519,-73.97770164,40.75188406,2013-09-07
35785,Fri,18,518,-73.9734419,40.74780373,2013-09-20
35786,Thu,8,519,-73.97770164,40.75188406,2013-09-26
35787,Fri,16,376,-74.00722156,40.70862144,2013-09-06
35788,Mon,10,266,-73.97574813,40.72368361,2013-09-23
35789,Tue,18,224,-74.00552427,40.71146364,2013-09-24
35790,Wed,22,268,-73.99973337,40.71910537,2013-09-04
35791,Tue,20,490,-73.993934,40.751551,2013-09-17
35792,Thu,8,503,-73.98751968,40.73827428,2013-09-12
35793,Mon,13,305,-73.96724467,40.76095756,2013-09-16
35794,Fri,17,264,-74.00731853,40.70706456,2013-09-06
35795,Thu,19,521,-73.99481051,40.75044999,2013-09-26
35796,Fri,23,327,-74.01658354,40.7153379,2013-09-13
35797,Mon,22,257,-74.00247214,40.71939226,2013-09-02
35798,Sat,9,463,-74.00443172,40.74206539,2013-09-07
35799,Fri,16,523,-73.99138152,40.75466591,2013-09-06
35800,Wed,19,545,-73.97809472,40.736502,2013-09-11
35801,Thu,11,438,-73.98564945,40.72779126,2013-09-05
35802,Mon,16,284,-74.00263761,40.73901691,2013-09-16
35803,Wed,18,471,-73.95698119,40.71286844,2013-09-11
35804,Mon,18,505,-73.98848395,40.74901271,2013-09-16
35805,Mon,12,303,-73.99949601,40.72362738,2013-09-30
35806,Sun,12,323,-73.98631746,40.69236178,2013-09-29
35807,Sat,18,509,-74.00197139,40.7454973,2013-09-21
35808,Mon,19,401,-73.98997825,40.72019576,2013-09-30
35809,Wed,17,377,-74.00566443,40.72243797,2013-09-25
35810,Sat,21,366,-73.968896,40.693261,2013-09-28
35811,Fri,9,318,-73.9779874,40.75320159,2013-09-20
35812,Thu,14,257,-74.00247214,40.71939226,2013-09-19
35813,Sun,14,438,-73.98564945,40.72779126,2013-09-08
35814,Thu,6,164,-73.97032517,40.75323098,2013-09-05
35815,Tue,8,498,-73.98808416,40.74854862,2013-09-24
35816,Tue,8,347,-74.00748842,40.72873888,2013-09-24
35817,Sun,23,167,-73.97604882,40.7489006,2013-09-08
35818,Mon,22,521,-73.99481051,40.75044999,2013-09-23
35819,Mon,0,354,-73.96223558,40.69363137,2013-09-23
35820,Wed,14,146,-74.0091059,40.71625008,2013-09-11
35821,Sun,22,521,-73.99481051,40.75044999,2013-09-22
35822,Sun,20,420,-73.96968902,40.68764484,2013-09-29
35823,Wed,7,173,-73.98442659,40.76064679,2013-09-25
35824,Thu,17,508,-73.99667444,40.76341379,2013-09-26
35825,Mon,20,473,-73.9919254,40.72110063,2013-09-09
35826,Thu,19,546,-73.98303529,40.74444921,2013-09-19
35827,Wed,8,368,-74.00214988,40.73038599,2013-09-04
35828,Wed,14,470,-74.00004031,40.74345335,2013-09-04
35829,Thu,21,345,-73.99704374,40.73649403,2013-09-05
35830,Fri,20,388,-74.00295035,40.74971775,2013-09-27
35831,Tue,8,379,-73.9916,40.749156,2013-09-03
35832,Mon,14,493,-73.98291153,40.7568001,2013-09-23
35833,Fri,0,523,-73.99138152,40.75466591,2013-09-13
35834,Thu,9,391,-73.99344559,40.69760127,2013-09-26
35835,Wed,18,303,-73.99949601,40.72362738,2013-09-25
35836,Fri,7,519,-73.97770164,40.75188406,2013-09-20
35837,Sat,14,267,-73.98765428,40.75097711,2013-09-21
35838,Tue,22,259,-74.01234218,40.70122128,2013-09-17
35839,Tue,11,360,-74.00887308,40.70717936,2013-09-24
35840,Mon,17,243,-73.978474,40.687979,2013-09-23
35841,Tue,8,474,-73.98683077,40.7451677,2013-09-03
35842,Sat,14,428,-73.98783413,40.72467721,2013-09-07
35843,Mon,18,497,-73.99009296,40.73704984,2013-09-02
35844,Sat,13,427,-74.01427023,40.70251526,2013-09-28
35845,Thu,13,387,-74.0046073,40.71273266,2013-09-19
35846,Sun,11,302,-73.97793172,40.72082834,2013-09-15
35847,Thu,18,511,-73.97772429,40.72938685,2013-09-05
35848,Tue,17,329,-74.01020609,40.72043411,2013-09-24
35849,Mon,7,137,-73.972924,40.761628,2013-09-23
35850,Wed,17,479,-73.9912551,40.76019252,2013-09-18
35851,Sun,22,311,-73.98802084,40.7172274,2013-09-15
35852,Thu,10,335,-73.99404649,40.72903917,2013-09-12
35853,Sun,18,476,-73.97966069,40.74394314,2013-09-15
35854,Fri,10,233,-73.98963911,40.69246277,2013-09-20
35855,Tue,19,496,-73.99238967,40.73726186,2013-09-24
35856,Sat,19,225,-74.00803013,40.74195138,2013-09-07
35857,Fri,8,409,-73.95643107,40.6906495,2013-09-06
35858,Wed,21,152,-74.00910627,40.71473993,2013-09-04
35859,Wed,19,545,-73.97809472,40.736502,2013-09-18
35860,Thu,17,417,-74.01020234,40.71291224,2013-09-12
35861,Sat,19,368,-74.00214988,40.73038599,2013-09-14
35862,Sat,22,150,-73.98085795,40.7208736,2013-09-07
35863,Thu,13,296,-73.9970468,40.71413089,2013-09-12
35864,Fri,20,408,-73.99400398,40.71076228,2013-09-27
35865,Wed,16,528,-73.97706058,40.74290902,2013-09-18
35866,Sun,15,417,-74.01020234,40.71291224,2013-09-29
35867,Tue,17,545,-73.97809472,40.736502,2013-09-24
35868,Mon,6,523,-73.99138152,40.75466591,2013-09-16
35869,Fri,16,507,-73.97973776,40.73912601,2013-09-20
35870,Tue,13,373,-73.95381995,40.69331716,2013-09-10
35871,Tue,17,153,-73.9816324,40.75206231,2013-09-10
35872,Sun,19,426,-74.01322069,40.71754834,2013-09-15
35873,Mon,12,459,-74.007756,40.746745,2013-09-30
35874,Fri,18,446,-73.99529885,40.74487634,2013-09-27
35875,Fri,7,312,-73.989111,40.722055,2013-09-06
35876,Tue,21,457,-73.98169333,40.76695317,2013-09-10
35877,Thu,17,359,-73.97498696,40.75510267,2013-09-26
35878,Thu,12,329,-74.01020609,40.72043411,2013-09-05
35879,Sat,12,301,-73.98368779,40.72217444,2013-09-28
35880,Wed,15,492,-73.99093085,40.75019995,2013-09-11
35881,Sat,18,490,-73.993934,40.751551,2013-09-21
35882,Mon,12,520,-73.97648516,40.75992262,2013-09-30
35883,Sun,22,147,-74.01121978,40.71542197,2013-09-01
35884,Fri,16,318,-73.9779874,40.75320159,2013-09-13
35885,Fri,7,362,-73.98753523,40.75172632,2013-09-27
35886,Fri,14,519,-73.97770164,40.75188406,2013-09-20
35887,Thu,16,290,-73.96478473,40.76020258,2013-09-05
35888,Wed,7,512,-73.99839279,40.7500727,2013-09-11
35889,Thu,9,358,-74.00711384,40.73291553,2013-09-19
35890,Mon,20,450,-73.98788205,40.76227205,2013-09-09
35891,Sun,10,247,-74.00483091,40.73535398,2013-09-15
35892,Mon,12,263,-73.996375,40.71729,2013-09-30
35893,Sun,13,238,-74.00859207,40.7361967,2013-09-22
35894,Sat,15,478,-73.99884222,40.76030096,2013-09-14
35895,Sat,21,232,-73.99014892,40.69597683,2013-09-14
35896,Mon,15,267,-73.98765428,40.75097711,2013-09-16
35897,Thu,17,458,-74.005226,40.751396,2013-09-19
35898,Wed,5,2017,-73.97121414,40.75022392,2013-09-25
35899,Sun,18,195,-74.01043382,40.70905623,2013-09-22
35900,Sun,18,459,-74.007756,40.746745,2013-09-29
35901,Sun,14,335,-73.99404649,40.72903917,2013-09-08
35902,Sun,15,405,-74.008119,40.739323,2013-09-01
35903,Sat,13,379,-73.9916,40.749156,2013-09-14
35904,Tue,19,497,-73.99009296,40.73704984,2013-09-10
35905,Fri,6,523,-73.99138152,40.75466591,2013-09-20
35906,Tue,21,521,-73.99481051,40.75044999,2013-09-03
35907,Thu,19,260,-74.01167797,40.70365182,2013-09-19
35908,Fri,18,268,-73.99973337,40.71910537,2013-09-20
35909,Mon,11,465,-73.98658032,40.75513557,2013-09-23
35910,Fri,15,507,-73.97973776,40.73912601,2013-09-20
35911,Thu,9,236,-73.98713956,40.7284186,2013-09-26
35912,Sun,16,410,-73.98517977,40.72066442,2013-09-01
35913,Mon,6,477,-73.9900262,40.75640548,2013-09-16
35914,Tue,11,450,-73.98788205,40.76227205,2013-09-03
35915,Tue,9,426,-74.01322069,40.71754834,2013-09-17
35916,Sun,14,245,-73.97703874,40.69327018,2013-09-22
35917,Wed,14,290,-73.96478473,40.76020258,2013-09-04
35918,Sun,17,537,-73.98409214,40.74025878,2013-09-22
35919,Mon,7,453,-73.99915362,40.74475148,2013-09-09
35920,Wed,19,519,-73.97770164,40.75188406,2013-09-18
35921,Mon,19,335,-73.99404649,40.72903917,2013-09-23
35922,Sat,16,462,-74.00451887,40.74691959,2013-09-21
35923,Sat,15,426,-74.01322069,40.71754834,2013-09-07
35924,Tue,7,467,-73.97895137,40.68312489,2013-09-17
35925,Sat,16,382,-73.99200509,40.73492695,2013-09-21
35926,Mon,21,446,-73.99529885,40.74487634,2013-09-23
35927,Wed,18,519,-73.97770164,40.75188406,2013-09-18
35928,Wed,17,346,-74.00618026,40.73652889,2013-09-25
35929,Sat,23,237,-73.98672378,40.73047309,2013-09-07
35930,Fri,13,473,-73.9919254,40.72110063,2013-09-06
35931,Thu,8,438,-73.98564945,40.72779126,2013-09-12
35932,Mon,19,509,-74.00197139,40.7454973,2013-09-23
35933,Sat,10,383,-74.000271,40.735238,2013-09-28
35934,Mon,8,217,-73.99383605,40.70277159,2013-09-23
35935,Sun,21,522,-73.97207836,40.75714758,2013-09-01
35936,Sat,19,380,-74.00293877,40.73401143,2013-09-07
35937,Mon,12,488,-73.99372222,40.75645824,2013-09-02
35938,Sat,13,391,-73.99344559,40.69760127,2013-09-28
35939,Mon,17,496,-73.99238967,40.73726186,2013-09-23
35940,Wed,18,490,-73.993934,40.751551,2013-09-18
35941,Sun,14,474,-73.98683077,40.7451677,2013-09-22
35942,Sun,17,352,-73.97722479,40.76340613,2013-09-08
35943,Thu,8,2004,-74.004704,40.724399,2013-09-26
35944,Tue,8,454,-73.96592976,40.75455731,2013-09-17
35945,Thu,8,507,-73.97973776,40.73912601,2013-09-19
35946,Wed,17,228,-73.97187886,40.7546011,2013-09-11
35947,Sat,14,254,-73.99800419,40.73532427,2013-09-28
35948,Fri,17,304,-74.01361706,40.70463334,2013-09-27
35949,Tue,14,262,-73.97372989,40.69178232,2013-09-24
35950,Mon,18,382,-73.99200509,40.73492695,2013-09-23
35951,Mon,20,320,-74.00583475,40.71743998,2013-09-16
35952,Sun,19,435,-73.99415556,40.74173969,2013-09-08
35953,Wed,12,167,-73.97604882,40.7489006,2013-09-11
35954,Wed,14,410,-73.98517977,40.72066442,2013-09-25
35955,Wed,9,514,-74.00277668,40.76087502,2013-09-11
35956,Tue,9,236,-73.98713956,40.7284186,2013-09-03
35957,Sat,17,363,-74.01713445,40.70834698,2013-09-07
35958,Sun,17,363,-74.01713445,40.70834698,2013-09-22
35959,Fri,19,265,-73.99147535,40.72229346,2013-09-20
35960,Fri,16,263,-73.996375,40.71729,2013-09-13
35961,Tue,20,290,-73.96478473,40.76020258,2013-09-17
35962,Tue,9,285,-73.99074142,40.73454567,2013-09-24
35963,Sun,0,480,-73.99061728,40.76669671,2013-09-01
35964,Sat,13,229,-73.99379025,40.72743423,2013-09-14
